score_event_id,hs_contact_id,old_score,new_score,changed_at,_synced_at
SCR-0000987,HS-000425,0,17,2025-11-07 01:06:29,2026-04-01 06:30:00
SCR-0000988,HS-000425,17,46,2025-11-15 05:07:51,2026-04-01 06:30:00
SCR-0000989,HS-000425,46,54,2025-11-15 16:49:58,2026-04-01 06:30:00
SCR-0000990,HS-000426,0,19,2025-11-05 18:58:19,2026-04-01 06:30:00
SCR-0000991,HS-000426,19,42,2025-11-11 02:47:11,2026-04-01 06:30:00
SCR-0000992,HS-000427,0,5,2026-02-22 05:35:12,2026-04-01 06:30:00
SCR-0000993,HS-000427,5,36,2026-03-09 06:57:42,2026-04-01 06:30:00
SCR-0000994,HS-000428,0,8,2025-11-09 07:59:23,2026-04-01 06:30:00
SCR-0000995,HS-000428,8,13,2025-11-19 08:13:05,2026-04-01 06:30:00
SCR-0000996,HS-000429,0,20,2025-12-24 11:30:20,2026-04-01 06:30:00
SCR-0000997,HS-000429,20,43,2025-12-28 10:00:17,2026-04-01 06:30:00
SCR-0000998,HS-000430,0,6,2026-01-30 08:46:46,2026-04-01 06:30:00
SCR-0000999,HS-000430,6,46,2026-02-05 10:42:18,2026-04-01 06:30:00
SCR-0001000,HS-000430,46,53,2026-02-07 06:12:53,2026-04-01 06:30:00
SCR-0001001,HS-000431,0,24,2025-12-03 18:45:29,2026-04-01 06:30:00
SCR-0001002,HS-000431,24,39,2025-12-20 21:50:06,2026-04-01 06:30:00
SCR-0001003,HS-000432,0,13,2025-10-18 23:45:21,2026-04-01 06:30:00
SCR-0001004,HS-000432,13,38,2025-10-21 23:32:37,2026-04-01 06:30:00
SCR-0001005,HS-000433,0,7,2025-11-02 12:35:32,2026-04-01 06:30:00
SCR-0001006,HS-000433,7,41,2025-11-29 19:39:21,2026-04-01 06:30:00
SCR-0001007,HS-000433,41,63,2025-12-01 08:30:27,2026-04-01 06:30:00
SCR-0001008,HS-000434,0,13,2025-11-23 05:39:54,2026-04-01 06:30:00
SCR-0001009,HS-000434,13,48,2025-11-29 18:02:00,2026-04-01 06:30:00
SCR-0001010,HS-000435,0,11,2026-02-25 01:28:27,2026-04-01 06:30:00
SCR-0001011,HS-000435,11,44,2026-03-02 15:09:13,2026-04-01 06:30:00
SCR-0001012,HS-000435,44,83,2026-03-04 00:17:34,2026-04-01 06:30:00
SCR-0001013,HS-000436,0,8,2025-09-21 22:07:04,2026-04-01 06:30:00
SCR-0001014,HS-000436,8,44,2025-09-28 16:44:39,2026-04-01 06:30:00
SCR-0001015,HS-000436,44,74,2025-09-29 13:26:32,2026-04-01 06:30:00
SCR-0001016,HS-000437,0,6,2025-11-27 19:37:20,2026-04-01 06:30:00
SCR-0001017,HS-000437,6,16,2025-12-01 18:23:38,2026-04-01 06:30:00
SCR-0001018,HS-000438,0,23,2026-02-10 22:03:54,2026-04-01 06:30:00
SCR-0001019,HS-000438,23,33,2026-02-25 15:10:42,2026-04-01 06:30:00
SCR-0001020,HS-000439,0,14,2026-01-31 03:25:09,2026-04-01 06:30:00
SCR-0001021,HS-000439,14,28,2026-02-05 16:09:30,2026-04-01 06:30:00
SCR-0001022,HS-000440,0,15,2025-11-19 16:31:21,2026-04-01 06:30:00
SCR-0001023,HS-000440,15,43,2025-11-27 14:15:26,2026-04-01 06:30:00
SCR-0001024,HS-000440,43,82,2025-11-28 08:41:02,2026-04-01 06:30:00
SCR-0001025,HS-000441,0,23,2026-02-26 09:59:09,2026-04-01 06:30:00
SCR-0001026,HS-000442,0,24,2025-11-17 01:10:53,2026-04-01 06:30:00
SCR-0001027,HS-000442,24,42,2025-11-23 08:57:19,2026-04-01 06:30:00
SCR-0001028,HS-000442,42,78,2025-11-24 11:06:47,2026-04-01 06:30:00
SCR-0001029,HS-000443,0,15,2026-02-28 10:44:03,2026-04-01 06:30:00
SCR-0001030,HS-000443,15,49,2026-03-09 13:55:16,2026-04-01 06:30:00
SCR-0001031,HS-000444,0,13,2026-01-16 11:22:49,2026-04-01 06:30:00
SCR-0001032,HS-000445,0,11,2025-12-21 15:28:22,2026-04-01 06:30:00
SCR-0001033,HS-000445,11,48,2025-12-29 12:27:20,2026-04-01 06:30:00
SCR-0001034,HS-000445,48,78,2025-12-31 15:06:34,2026-04-01 06:30:00
SCR-0001035,HS-000446,0,15,2026-02-23 15:52:25,2026-04-01 06:30:00
SCR-0001036,HS-000447,0,9,2026-03-27 18:45:21,2026-04-01 06:30:00
SCR-0001037,HS-000448,0,11,2025-09-21 06:11:53,2026-04-01 06:30:00
SCR-0001038,HS-000448,11,45,2025-09-24 22:25:32,2026-04-01 06:30:00
SCR-0001039,HS-000448,45,82,2025-09-27 21:57:50,2026-04-01 06:30:00
SCR-0001040,HS-000449,0,18,2025-09-27 11:31:18,2026-04-01 06:30:00
SCR-0001041,HS-000449,18,44,2025-10-01 05:01:43,2026-04-01 06:30:00
SCR-0001042,HS-000449,44,70,2025-10-01 22:15:04,2026-04-01 06:30:00
SCR-0001043,HS-000450,0,7,2026-03-18 04:04:48,2026-04-01 06:30:00
SCR-0001044,HS-000450,7,41,2026-03-24 20:26:16,2026-04-01 06:30:00
SCR-0001045,HS-000451,0,7,2025-10-07 19:42:34,2026-04-01 06:30:00
SCR-0001046,HS-000451,7,43,2025-10-12 15:50:05,2026-04-01 06:30:00
SCR-0001047,HS-000451,43,74,2025-10-13 15:55:39,2026-04-01 06:30:00
SCR-0001048,HS-000452,0,5,2025-09-30 15:38:07,2026-04-01 06:30:00
SCR-0001049,HS-000452,5,46,2025-10-11 04:53:50,2026-04-01 06:30:00
SCR-0001050,HS-000452,46,77,2025-10-12 23:48:45,2026-04-01 06:30:00
SCR-0001051,HS-000453,0,7,2025-10-14 12:24:48,2026-04-01 06:30:00
SCR-0001052,HS-000453,7,30,2025-10-17 00:51:21,2026-04-01 06:30:00
SCR-0001053,HS-000454,0,6,2025-12-21 20:59:45,2026-04-01 06:30:00
SCR-0001054,HS-000454,6,39,2026-01-02 06:49:46,2026-04-01 06:30:00
SCR-0001055,HS-000455,0,22,2025-11-19 13:57:01,2026-04-01 06:30:00
SCR-0001056,HS-000456,0,7,2025-12-10 02:31:46,2026-04-01 06:30:00
SCR-0001057,HS-000456,7,46,2026-01-03 00:46:07,2026-04-01 06:30:00
SCR-0001058,HS-000456,46,62,2026-01-05 07:26:20,2026-04-01 06:30:00
SCR-0001059,HS-000457,0,24,2025-11-01 10:02:13,2026-04-01 06:30:00
SCR-0001060,HS-000457,24,45,2025-11-10 01:22:24,2026-04-01 06:30:00
SCR-0001061,HS-000457,45,51,2025-11-12 21:40:22,2026-04-01 06:30:00
SCR-0001062,HS-000458,0,24,2026-01-10 23:30:30,2026-04-01 06:30:00
SCR-0001063,HS-000459,0,8,2025-09-22 17:37:57,2026-04-01 06:30:00
SCR-0001064,HS-000459,8,23,2025-10-09 17:57:03,2026-04-01 06:30:00
SCR-0001065,HS-000460,0,12,2025-12-05 15:47:28,2026-04-01 06:30:00
SCR-0001066,HS-000460,12,13,2025-12-19 20:57:28,2026-04-01 06:30:00
SCR-0001067,HS-000461,0,17,2025-12-27 21:54:33,2026-04-01 06:30:00
SCR-0001068,HS-000461,17,46,2026-01-04 21:24:34,2026-04-01 06:30:00
SCR-0001069,HS-000461,46,85,2026-01-06 11:13:12,2026-04-01 06:30:00
SCR-0001070,HS-000462,0,9,2025-10-31 07:51:54,2026-04-01 06:30:00
SCR-0001071,HS-000462,9,44,2025-11-07 19:10:24,2026-04-01 06:30:00
SCR-0001072,HS-000462,44,60,2025-11-08 21:39:00,2026-04-01 06:30:00
SCR-0001073,HS-000463,0,20,2026-01-03 20:03:32,2026-04-01 06:30:00
SCR-0001074,HS-000463,20,25,2026-01-12 09:30:39,2026-04-01 06:30:00
SCR-0001075,HS-000464,0,10,2026-01-21 11:28:00,2026-04-01 06:30:00
SCR-0001076,HS-000464,10,41,2026-01-24 05:31:44,2026-04-01 06:30:00
SCR-0001077,HS-000465,0,8,2026-01-07 00:23:04,2026-04-01 06:30:00
SCR-0001078,HS-000465,8,16,2026-01-26 17:44:11,2026-04-01 06:30:00
SCR-0001079,HS-000466,0,20,2025-10-11 05:59:16,2026-04-01 06:30:00
SCR-0001080,HS-000466,20,39,2025-10-26 11:04:32,2026-04-01 06:30:00
SCR-0001081,HS-000467,0,12,2026-03-03 03:56:52,2026-04-01 06:30:00
SCR-0001082,HS-000467,12,39,2026-03-17 21:46:04,2026-04-01 06:30:00
SCR-0001083,HS-000468,0,20,2026-01-05 19:21:22,2026-04-01 06:30:00
SCR-0001084,HS-000468,20,47,2026-01-10 22:46:21,2026-04-01 06:30:00
SCR-0001085,HS-000468,47,70,2026-01-12 05:49:56,2026-04-01 06:30:00
SCR-0001086,HS-000469,0,8,2025-09-24 01:06:07,2026-04-01 06:30:00
SCR-0001087,HS-000469,8,35,2025-10-09 18:21:56,2026-04-01 06:30:00
SCR-0001088,HS-000470,0,14,2026-01-08 05:26:28,2026-04-01 06:30:00
SCR-0001089,HS-000470,14,40,2026-01-12 16:19:07,2026-04-01 06:30:00
SCR-0001090,HS-000470,40,86,2026-01-14 05:33:06,2026-04-01 06:30:00
SCR-0001091,HS-000471,0,21,2025-10-06 12:50:41,2026-04-01 06:30:00
SCR-0001092,HS-000472,0,18,2025-10-11 15:09:49,2026-04-01 06:30:00
SCR-0001093,HS-000472,18,48,2025-10-22 03:30:37,2026-04-01 06:30:00
SCR-0001094,HS-000472,48,53,2025-10-24 20:52:55,2026-04-01 06:30:00
SCR-0001095,HS-000473,0,19,2025-11-27 15:23:04,2026-04-01 06:30:00
SCR-0001096,HS-000473,19,48,2025-12-04 18:57:11,2026-04-01 06:30:00
SCR-0001097,HS-000473,48,71,2025-12-04 20:29:15,2026-04-01 06:30:00
SCR-0001098,HS-000474,0,24,2026-03-03 02:32:38,2026-04-01 06:30:00
SCR-0001099,HS-000474,24,29,2026-03-05 10:16:20,2026-04-01 06:30:00
SCR-0001100,HS-000475,0,13,2025-10-15 15:27:53,2026-04-01 06:30:00
SCR-0001101,HS-000476,0,23,2025-11-12 11:47:14,2026-04-01 06:30:00
SCR-0001102,HS-000476,23,46,2025-11-29 02:43:45,2026-04-01 06:30:00
SCR-0001103,HS-000476,46,89,2025-12-02 00:10:24,2026-04-01 06:30:00
SCR-0001104,HS-000477,0,19,2026-01-22 04:29:02,2026-04-01 06:30:00
SCR-0001105,HS-000478,0,7,2025-11-07 08:18:09,2026-04-01 06:30:00
SCR-0001106,HS-000478,7,41,2025-11-13 03:30:52,2026-04-01 06:30:00
SCR-0001107,HS-000478,41,70,2025-11-14 07:36:47,2026-04-01 06:30:00
SCR-0001108,HS-000479,0,5,2026-02-12 11:30:46,2026-04-01 06:30:00
SCR-0001109,HS-000479,5,44,2026-02-18 19:09:45,2026-04-01 06:30:00
SCR-0001110,HS-000479,44,76,2026-02-20 18:57:39,2026-04-01 06:30:00
SCR-0001111,HS-000480,0,16,2026-01-14 10:42:43,2026-04-01 06:30:00
SCR-0001112,HS-000480,16,38,2026-01-23 05:09:35,2026-04-01 06:30:00
SCR-0001113,HS-000481,0,7,2026-01-14 09:06:15,2026-04-01 06:30:00
SCR-0001114,HS-000481,7,29,2026-01-31 10:31:10,2026-04-01 06:30:00
SCR-0001115,HS-000482,0,21,2025-09-19 14:57:42,2026-04-01 06:30:00
SCR-0001116,HS-000482,21,41,2025-10-07 05:46:02,2026-04-01 06:30:00
SCR-0001117,HS-000483,0,17,2025-10-06 08:57:31,2026-04-01 06:30:00
SCR-0001118,HS-000483,17,45,2025-10-16 17:15:38,2026-04-01 06:30:00
SCR-0001119,HS-000483,45,62,2025-10-19 03:32:48,2026-04-01 06:30:00
SCR-0001120,HS-000484,0,13,2025-09-28 14:27:36,2026-04-01 06:30:00
SCR-0001121,HS-000484,13,49,2025-10-02 07:04:43,2026-04-01 06:30:00
SCR-0001122,HS-000485,0,9,2026-01-06 09:03:28,2026-04-01 06:30:00
SCR-0001123,HS-000486,0,19,2025-09-16 17:47:46,2026-04-01 06:30:00
SCR-0001124,HS-000487,0,15,2025-11-15 02:28:29,2026-04-01 06:30:00
SCR-0001125,HS-000487,15,24,2025-11-29 08:37:06,2026-04-01 06:30:00
SCR-0001126,HS-000488,0,18,2026-03-06 21:23:48,2026-04-01 06:30:00
SCR-0001127,HS-000488,18,46,2026-03-10 21:06:54,2026-04-01 06:30:00
SCR-0001128,HS-000489,0,10,2025-09-06 00:56:51,2026-04-01 06:30:00
SCR-0001129,HS-000489,10,41,2025-09-09 11:43:44,2026-04-01 06:30:00
SCR-0001130,HS-000489,41,55,2025-09-12 02:19:15,2026-04-01 06:30:00
SCR-0001131,HS-000490,0,11,2025-09-24 02:21:49,2026-04-01 06:30:00
SCR-0001132,HS-000490,11,37,2025-10-08 06:36:07,2026-04-01 06:30:00
SCR-0001133,HS-000491,0,17,2026-03-22 20:51:49,2026-04-01 06:30:00
SCR-0001134,HS-000491,17,44,2026-03-30 09:10:01,2026-04-01 06:30:00
SCR-0001135,HS-000491,44,71,2026-03-30 23:43:58,2026-04-01 06:30:00
SCR-0001136,HS-000492,0,12,2025-12-22 11:50:28,2026-04-01 06:30:00
SCR-0001137,HS-000492,12,22,2025-12-25 11:08:08,2026-04-01 06:30:00
SCR-0001138,HS-000493,0,6,2025-10-20 00:56:16,2026-04-01 06:30:00
SCR-0001139,HS-000493,6,42,2025-10-29 21:05:11,2026-04-01 06:30:00
SCR-0001140,HS-000493,42,76,2025-10-31 22:48:12,2026-04-01 06:30:00
SCR-0001141,HS-000494,0,15,2026-02-01 12:37:05,2026-04-01 06:30:00
SCR-0001142,HS-000494,15,35,2026-02-11 07:10:08,2026-04-01 06:30:00
SCR-0001143,HS-000495,0,9,2026-03-28 19:02:38,2026-04-01 06:30:00
SCR-0001144,HS-000495,9,32,2026-04-03 06:07:36,2026-04-01 06:30:00
SCR-0001145,HS-000496,0,11,2025-09-05 11:06:42,2026-04-01 06:30:00
SCR-0001146,HS-000496,11,42,2025-09-12 17:59:02,2026-04-01 06:30:00
SCR-0001147,HS-000496,42,82,2025-09-14 00:22:47,2026-04-01 06:30:00
SCR-0001148,HS-000497,0,23,2026-01-03 20:28:21,2026-04-01 06:30:00
SCR-0001149,HS-000497,23,30,2026-01-16 19:50:13,2026-04-01 06:30:00
SCR-0001150,HS-000498,0,13,2025-11-02 20:08:51,2026-04-01 06:30:00
SCR-0001151,HS-000498,13,39,2025-11-08 18:46:18,2026-04-01 06:30:00
SCR-0001152,HS-000499,0,11,2025-09-13 16:53:34,2026-04-01 06:30:00
SCR-0001153,HS-000499,11,45,2025-09-19 18:13:55,2026-04-01 06:30:00
SCR-0001154,HS-000499,45,82,2025-09-21 09:26:17,2026-04-01 06:30:00
SCR-0001155,HS-000500,0,11,2025-12-21 10:13:12,2026-04-01 06:30:00
SCR-0001156,HS-000500,11,38,2025-12-24 22:51:00,2026-04-01 06:30:00
SCR-0001157,HS-000501,0,18,2026-01-15 03:23:21,2026-04-01 06:30:00
SCR-0001158,HS-000501,18,43,2026-01-27 20:19:29,2026-04-01 06:30:00
SCR-0001159,HS-000501,43,58,2026-01-27 22:38:52,2026-04-01 06:30:00
SCR-0001160,HS-000502,0,21,2025-11-28 08:28:50,2026-04-01 06:30:00
SCR-0001161,HS-000502,21,46,2025-12-13 02:29:09,2026-04-01 06:30:00
SCR-0001162,HS-000502,46,50,2025-12-13 21:01:35,2026-04-01 06:30:00
SCR-0001163,HS-000503,0,5,2025-10-23 04:37:01,2026-04-01 06:30:00
SCR-0001164,HS-000503,5,28,2025-10-28 02:26:02,2026-04-01 06:30:00
SCR-0001165,HS-000504,0,10,2025-10-01 17:46:27,2026-04-01 06:30:00
SCR-0001166,HS-000504,10,45,2025-10-12 02:22:25,2026-04-01 06:30:00
SCR-0001167,HS-000504,45,78,2025-10-13 18:04:41,2026-04-01 06:30:00
SCR-0001168,HS-000505,0,12,2025-11-25 04:27:58,2026-04-01 06:30:00
SCR-0001169,HS-000506,0,14,2025-11-03 16:59:56,2026-04-01 06:30:00
SCR-0001170,HS-000506,14,22,2025-11-18 21:14:22,2026-04-01 06:30:00
SCR-0001171,HS-000507,0,9,2026-03-20 00:56:32,2026-04-01 06:30:00
SCR-0001172,HS-000507,9,27,2026-04-01 13:55:16,2026-04-01 06:30:00
SCR-0001173,HS-000508,0,13,2026-01-06 08:02:42,2026-04-01 06:30:00
SCR-0001174,HS-000509,0,19,2026-03-03 09:20:45,2026-04-01 06:30:00
SCR-0001175,HS-000509,19,27,2026-03-22 13:40:59,2026-04-01 06:30:00
SCR-0001176,HS-000510,0,24,2025-11-06 05:05:09,2026-04-01 06:30:00
SCR-0001177,HS-000510,24,37,2025-11-20 13:31:40,2026-04-01 06:30:00
SCR-0001178,HS-000511,0,20,2026-02-12 12:02:46,2026-04-01 06:30:00
SCR-0001179,HS-000511,20,32,2026-02-24 14:21:25,2026-04-01 06:30:00
SCR-0001180,HS-000512,0,16,2026-02-01 18:11:28,2026-04-01 06:30:00
SCR-0001181,HS-000513,0,8,2026-01-19 20:14:52,2026-04-01 06:30:00
SCR-0001182,HS-000513,8,16,2026-01-28 23:01:20,2026-04-01 06:30:00
SCR-0001183,HS-000514,0,9,2025-12-02 19:20:59,2026-04-01 06:30:00
SCR-0001184,HS-000514,9,48,2025-12-07 10:35:39,2026-04-01 06:30:00
SCR-0001185,HS-000514,48,66,2025-12-09 15:10:12,2026-04-01 06:30:00
SCR-0001186,HS-000515,0,17,2025-09-28 22:06:58,2026-04-01 06:30:00
SCR-0001187,HS-000516,0,23,2026-02-18 05:41:43,2026-04-01 06:30:00
SCR-0001188,HS-000516,23,36,2026-03-01 10:08:22,2026-04-01 06:30:00
SCR-0001189,HS-000517,0,15,2026-03-04 06:26:13,2026-04-01 06:30:00
SCR-0001190,HS-000517,15,27,2026-03-08 03:57:15,2026-04-01 06:30:00
SCR-0001191,HS-000518,0,11,2026-03-03 18:33:43,2026-04-01 06:30:00
SCR-0001192,HS-000518,11,37,2026-03-06 15:52:40,2026-04-01 06:30:00
SCR-0001193,HS-000519,0,22,2026-02-19 14:54:23,2026-04-01 06:30:00
SCR-0001194,HS-000520,0,21,2025-11-09 09:19:41,2026-04-01 06:30:00
SCR-0001195,HS-000520,21,46,2025-11-18 01:08:42,2026-04-01 06:30:00
SCR-0001196,HS-000520,46,83,2025-11-20 11:59:37,2026-04-01 06:30:00
SCR-0001197,HS-000521,0,14,2026-01-02 06:21:53,2026-04-01 06:30:00
SCR-0001198,HS-000521,14,25,2026-01-18 01:53:32,2026-04-01 06:30:00
SCR-0001199,HS-000522,0,18,2025-12-04 14:43:25,2026-04-01 06:30:00
SCR-0001200,HS-000522,18,44,2025-12-08 23:55:20,2026-04-01 06:30:00
SCR-0001201,HS-000522,44,72,2025-12-10 21:46:12,2026-04-01 06:30:00
SCR-0001202,HS-000523,0,12,2026-02-15 04:43:47,2026-04-01 06:30:00
SCR-0001203,HS-000523,12,42,2026-03-02 22:33:41,2026-04-01 06:30:00
SCR-0001204,HS-000524,0,19,2025-10-04 18:32:26,2026-04-01 06:30:00
SCR-0001205,HS-000524,19,21,2025-10-06 17:05:55,2026-04-01 06:30:00
SCR-0001206,HS-000525,0,15,2025-12-17 14:45:15,2026-04-01 06:30:00
SCR-0001207,HS-000526,0,9,2026-01-06 23:32:45,2026-04-01 06:30:00
SCR-0001208,HS-000526,9,45,2026-01-11 19:56:09,2026-04-01 06:30:00
SCR-0001209,HS-000526,45,57,2026-01-12 01:30:16,2026-04-01 06:30:00
SCR-0001210,HS-000527,0,17,2025-10-27 13:06:42,2026-04-01 06:30:00
SCR-0001211,HS-000527,17,48,2025-11-04 02:12:28,2026-04-01 06:30:00
SCR-0001212,HS-000527,48,68,2025-11-06 03:42:26,2026-04-01 06:30:00
SCR-0001213,HS-000528,0,7,2025-09-26 03:06:33,2026-04-01 06:30:00
SCR-0001214,HS-000528,7,20,2025-10-12 03:30:43,2026-04-01 06:30:00
SCR-0001215,HS-000529,0,10,2025-12-17 19:57:23,2026-04-01 06:30:00
SCR-0001216,HS-000529,10,48,2025-12-25 13:11:57,2026-04-01 06:30:00
SCR-0001217,HS-000529,48,50,2025-12-27 01:44:34,2026-04-01 06:30:00
SCR-0001218,HS-000530,0,14,2025-12-29 01:01:04,2026-04-01 06:30:00
SCR-0001219,HS-000530,14,46,2026-01-06 03:24:22,2026-04-01 06:30:00
SCR-0001220,HS-000530,46,74,2026-01-07 19:06:16,2026-04-01 06:30:00
SCR-0001221,HS-000531,0,12,2026-02-04 13:57:13,2026-04-01 06:30:00
SCR-0001222,HS-000531,12,43,2026-02-10 05:11:15,2026-04-01 06:30:00
SCR-0001223,HS-000531,43,71,2026-02-11 00:04:52,2026-04-01 06:30:00
SCR-0001224,HS-000532,0,19,2026-03-06 08:05:00,2026-04-01 06:30:00
SCR-0001225,HS-000532,19,22,2026-03-18 10:11:55,2026-04-01 06:30:00
SCR-0001226,HS-000533,0,7,2025-08-31 04:29:10,2026-04-01 06:30:00
SCR-0001227,HS-000533,7,40,2025-09-06 04:19:12,2026-04-01 06:30:00
SCR-0001228,HS-000533,40,71,2025-09-08 04:33:01,2026-04-01 06:30:00
SCR-0001229,HS-000534,0,20,2025-10-18 04:20:51,2026-04-01 06:30:00
SCR-0001230,HS-000535,0,16,2025-11-14 02:49:17,2026-04-01 06:30:00
SCR-0001231,HS-000535,16,41,2025-11-19 07:44:26,2026-04-01 06:30:00
SCR-0001232,HS-000535,41,84,2025-11-21 23:54:09,2026-04-01 06:30:00
SCR-0001233,HS-000536,0,11,2025-09-21 07:10:01,2026-04-01 06:30:00
SCR-0001234,HS-000536,11,22,2025-10-05 23:49:26,2026-04-01 06:30:00
SCR-0001235,HS-000537,0,12,2025-09-03 23:43:52,2026-04-01 06:30:00
SCR-0001236,HS-000537,12,45,2025-09-11 12:30:08,2026-04-01 06:30:00
SCR-0001237,HS-000537,45,56,2025-09-14 00:19:14,2026-04-01 06:30:00
SCR-0001238,HS-000538,0,17,2025-08-25 11:10:56,2026-04-01 06:30:00
SCR-0001239,HS-000538,17,40,2025-08-30 11:57:23,2026-04-01 06:30:00
SCR-0001240,HS-000538,40,82,2025-09-01 23:31:39,2026-04-01 06:30:00
SCR-0001241,HS-000539,0,12,2025-10-12 02:06:25,2026-04-01 06:30:00
SCR-0001242,HS-000539,12,30,2025-10-15 13:46:19,2026-04-01 06:30:00
SCR-0001243,HS-000540,0,7,2025-11-15 03:47:47,2026-04-01 06:30:00
SCR-0001244,HS-000540,7,43,2025-11-20 00:10:40,2026-04-01 06:30:00
SCR-0001245,HS-000540,43,50,2025-11-20 12:14:51,2026-04-01 06:30:00
SCR-0001246,HS-000541,0,21,2025-12-28 13:06:03,2026-04-01 06:30:00
SCR-0001247,HS-000541,21,48,2026-01-10 00:52:21,2026-04-01 06:30:00
SCR-0001248,HS-000541,48,84,2026-01-11 15:47:39,2026-04-01 06:30:00
SCR-0001249,HS-000542,0,19,2026-02-02 20:52:47,2026-04-01 06:30:00
SCR-0001250,HS-000542,19,44,2026-02-06 04:52:42,2026-04-01 06:30:00
SCR-0001251,HS-000542,44,56,2026-02-06 06:45:56,2026-04-01 06:30:00
SCR-0001252,HS-000543,0,6,2025-10-14 10:08:51,2026-04-01 06:30:00
SCR-0001253,HS-000543,6,7,2025-10-18 22:09:43,2026-04-01 06:30:00
SCR-0001254,HS-000544,0,24,2025-10-25 04:01:13,2026-04-01 06:30:00
SCR-0001255,HS-000545,0,18,2026-01-30 14:49:09,2026-04-01 06:30:00
SCR-0001256,HS-000545,18,43,2026-02-03 23:35:54,2026-04-01 06:30:00
SCR-0001257,HS-000545,43,51,2026-02-06 22:02:40,2026-04-01 06:30:00
SCR-0001258,HS-000546,0,9,2025-11-14 02:04:19,2026-04-01 06:30:00
SCR-0001259,HS-000546,9,11,2025-12-02 21:04:33,2026-04-01 06:30:00
SCR-0001260,HS-000547,0,12,2026-02-22 11:04:40,2026-04-01 06:30:00
SCR-0001261,HS-000547,12,25,2026-03-07 13:33:48,2026-04-01 06:30:00
SCR-0001262,HS-000548,0,6,2025-10-17 02:23:48,2026-04-01 06:30:00
SCR-0001263,HS-000548,6,41,2025-10-20 09:34:43,2026-04-01 06:30:00
SCR-0001264,HS-000548,41,89,2025-10-20 19:01:39,2026-04-01 06:30:00
SCR-0001265,HS-000549,0,22,2026-01-05 12:40:52,2026-04-01 06:30:00
SCR-0001266,HS-000549,22,26,2026-01-10 17:41:29,2026-04-01 06:30:00
SCR-0001267,HS-000550,0,10,2025-12-25 14:21:38,2026-04-01 06:30:00
SCR-0001268,HS-000550,10,48,2025-12-29 01:18:59,2026-04-01 06:30:00
SCR-0001269,HS-000550,48,62,2025-12-29 01:35:03,2026-04-01 06:30:00
SCR-0001270,HS-000551,0,5,2025-12-18 21:40:06,2026-04-01 06:30:00
SCR-0001271,HS-000551,5,45,2025-12-27 19:40:39,2026-04-01 06:30:00
SCR-0001272,HS-000551,45,63,2025-12-29 12:58:37,2026-04-01 06:30:00
SCR-0001273,HS-000552,0,14,2026-02-12 00:21:46,2026-04-01 06:30:00
SCR-0001274,HS-000552,14,42,2026-02-15 23:55:11,2026-04-01 06:30:00
SCR-0001275,HS-000552,42,70,2026-02-16 18:39:53,2026-04-01 06:30:00
SCR-0001276,HS-000553,0,10,2026-02-03 09:25:47,2026-04-01 06:30:00
SCR-0001277,HS-000553,10,16,2026-02-12 08:30:48,2026-04-01 06:30:00
SCR-0001278,HS-000554,0,18,2026-02-19 01:11:05,2026-04-01 06:30:00
SCR-0001279,HS-000554,18,45,2026-02-23 12:35:21,2026-04-01 06:30:00
SCR-0001280,HS-000554,45,59,2026-02-24 17:38:15,2026-04-01 06:30:00
SCR-0001281,HS-000555,0,9,2026-01-19 23:45:57,2026-04-01 06:30:00
SCR-0001282,HS-000555,9,48,2026-01-25 21:36:03,2026-04-01 06:30:00
SCR-0001283,HS-000555,48,50,2026-01-27 21:02:59,2026-04-01 06:30:00
SCR-0001284,HS-000556,0,8,2025-09-23 07:04:51,2026-04-01 06:30:00
SCR-0001285,HS-000556,8,42,2025-09-25 23:27:58,2026-04-01 06:30:00
SCR-0001286,HS-000556,42,77,2025-09-26 04:52:17,2026-04-01 06:30:00
SCR-0001287,HS-000557,0,14,2026-02-07 03:53:24,2026-04-01 06:30:00
SCR-0001288,HS-000557,14,41,2026-02-13 17:53:49,2026-04-01 06:30:00
SCR-0001289,HS-000557,41,82,2026-02-16 17:12:32,2026-04-01 06:30:00
SCR-0001290,HS-000558,0,12,2026-01-10 10:43:22,2026-04-01 06:30:00
SCR-0001291,HS-000558,12,40,2026-01-19 09:37:22,2026-04-01 06:30:00
SCR-0001292,HS-000558,40,54,2026-01-21 17:41:00,2026-04-01 06:30:00
SCR-0001293,HS-000559,0,11,2025-08-30 09:16:40,2026-04-01 06:30:00
SCR-0001294,HS-000559,11,45,2025-09-10 12:37:16,2026-04-01 06:30:00
SCR-0001295,HS-000559,45,52,2025-09-11 20:44:29,2026-04-01 06:30:00
SCR-0001296,HS-000560,0,15,2026-02-16 05:58:20,2026-04-01 06:30:00
SCR-0001297,HS-000560,15,43,2026-02-19 20:52:55,2026-04-01 06:30:00
SCR-0001298,HS-000560,43,62,2026-02-21 17:29:22,2026-04-01 06:30:00
SCR-0001299,HS-000561,0,12,2025-10-28 08:09:54,2026-04-01 06:30:00
SCR-0001300,HS-000561,12,32,2025-11-08 00:50:46,2026-04-01 06:30:00
SCR-0001301,HS-000562,0,16,2026-01-02 23:55:49,2026-04-01 06:30:00
SCR-0001302,HS-000562,16,40,2026-01-05 15:49:58,2026-04-01 06:30:00
SCR-0001303,HS-000562,40,80,2026-01-05 23:27:38,2026-04-01 06:30:00
