history_id,opp_id,from_stage_num,to_stage_num,changed_at,changed_by,_synced_at
HIS-001000,OPP-00223,1,2,2026-03-15 07:47:30,USR-0026,2026-04-01 05:30:00
HIS-001001,OPP-00223,2,3,2026-03-21 13:34:57,USR-0026,2026-04-01 05:30:00
HIS-001002,OPP-00223,3,4,2026-03-24 06:26:56,USR-0026,2026-03-23 06:26:56
HIS-001003,OPP-00224,0,1,2025-11-11 15:55:06,USR-0030,2026-04-01 05:30:00
HIS-001004,OPP-00224,1,2,2025-11-20 19:20:41,USR-0030,2026-04-01 05:30:00
HIS-001005,OPP-00224,2,3,2025-11-20 21:12:15,USR-0030,2026-04-01 05:30:00
HIS-001006,OPP-00224,3,4,2025-12-26 08:16:21,USR-0030,2026-04-01 05:30:00
HIS-001007,OPP-00224,4,5,2026-01-06 12:42:51,USR-0030,2026-04-01 05:30:00
HIS-001008,OPP-00225,0,1,2025-12-11 17:57:34,USR-0026,2026-04-01 05:30:00
HIS-001009,OPP-00225,1,2,2026-01-06 04:21:10,USR-0026,2026-04-01 05:30:00
HIS-001010,OPP-00225,2,3,2026-01-11 20:23:55,USR-0026,2026-04-01 05:30:00
HIS-001011,OPP-00225,3,4,2026-01-14 12:38:01,USR-0026,2026-04-01 05:30:00
HIS-001012,OPP-00225,4,6,2026-01-23 22:00:38,USR-0026,2026-04-01 05:30:00
HIS-001013,OPP-00226,0,1,2026-03-21 10:21:26,USR-0028,2026-04-01 05:30:00
HIS-001014,OPP-00226,1,2,2026-03-26 00:46:42,USR-0028,2026-04-01 05:30:00
HIS-001015,OPP-00227,0,1,2025-11-05 19:06:08,USR-0029,2026-04-01 05:30:00
HIS-001016,OPP-00227,1,2,2025-11-20 04:32:37,USR-0029,2026-04-01 05:30:00
HIS-001017,OPP-00227,2,3,2025-11-27 14:51:58,USR-0029,2025-11-26 14:51:58
HIS-001018,OPP-00227,3,4,2025-11-27 22:56:23,USR-0029,2026-04-01 05:30:00
HIS-001019,OPP-00227,4,5,2025-12-08 09:22:34,USR-0029,2026-04-01 05:30:00
HIS-001020,OPP-00228,0,1,2025-10-30 12:50:22,USR-0033,2026-04-01 05:30:00
HIS-001021,OPP-00228,1,2,2025-12-02 22:30:03,USR-0033,2026-04-01 05:30:00
HIS-001022,OPP-00228,2,3,2026-01-11 16:52:00,USR-0033,2026-04-01 05:30:00
HIS-001023,OPP-00228,3,4,2026-01-14 07:28:30,USR-0033,2026-04-01 05:30:00
HIS-001024,OPP-00228,4,5,2026-01-15 17:32:21,USR-0033,2026-04-01 05:30:00
HIS-001025,OPP-00229,0,1,2025-12-12 23:33:17,USR-0034,2026-04-01 05:30:00
HIS-001026,OPP-00229,1,2,2025-12-14 21:20:17,USR-0034,2026-04-01 05:30:00
HIS-001027,OPP-00229,2,3,2025-12-27 05:05:45,USR-0034,2026-04-01 05:30:00
HIS-001028,OPP-00229,3,4,2025-12-30 21:22:30,USR-0034,2026-04-01 05:30:00
HIS-001029,OPP-00229,4,5,2026-01-09 13:49:55,USR-0034,2026-04-01 05:30:00
HIS-001030,OPP-00230,0,1,2025-12-10 21:52:25,USR-0026,2026-04-01 05:30:00
HIS-001031,OPP-00230,1,2,2026-01-04 07:49:08,USR-0026,2026-04-01 05:30:00
HIS-001032,OPP-00230,2,3,2026-01-09 01:03:21,USR-0026,2026-04-01 05:30:00
HIS-001033,OPP-00230,3,4,2026-01-15 03:14:59,USR-0026,2026-04-01 05:30:00
HIS-001034,OPP-00230,4,5,2026-01-15 05:22:28,USR-0026,2026-04-01 05:30:00
HIS-001035,OPP-00231,0,1,2025-11-13 06:10:45,USR-0034,2026-04-01 05:30:00
HIS-001036,OPP-00231,1,2,2025-11-18 06:40:21,USR-0034,2026-04-01 05:30:00
HIS-001037,OPP-00231,2,3,2025-11-20 20:11:48,USR-0034,2026-04-01 05:30:00
HIS-001038,OPP-00231,3,4,2025-11-26 14:01:46,USR-0034,2026-04-01 05:30:00
HIS-001039,OPP-00231,4,6,2025-11-26 18:14:38,USR-0034,2026-04-01 05:30:00
HIS-001040,OPP-00232,0,1,2025-12-11 08:23:50,USR-0024,2026-04-01 05:30:00
HIS-001041,OPP-00232,1,2,2025-12-20 12:12:34,USR-0024,2025-12-19 12:12:34
HIS-001042,OPP-00232,2,3,2025-12-21 20:39:09,USR-0024,2026-04-01 05:30:00
HIS-001043,OPP-00232,3,4,2025-12-25 21:14:27,USR-0024,2026-04-01 05:30:00
HIS-001044,OPP-00232,4,6,2026-01-01 03:12:56,USR-0024,2026-04-01 05:30:00
HIS-001045,OPP-00233,0,1,2025-09-15 16:32:53,USR-0025,2026-04-01 05:30:00
HIS-001046,OPP-00233,1,2,2025-09-18 22:26:15,USR-0025,2025-09-17 22:26:15
HIS-001047,OPP-00233,2,3,2025-09-20 10:31:00,USR-0025,2026-04-01 05:30:00
HIS-001048,OPP-00233,3,4,2025-09-30 14:14:25,USR-0025,2026-04-01 05:30:00
HIS-001049,OPP-00233,4,6,2025-10-01 08:02:27,USR-0025,2026-04-01 05:30:00
HIS-001050,OPP-00234,0,1,2025-11-12 10:03:59,USR-0028,2026-04-01 05:30:00
HIS-001051,OPP-00234,1,2,2025-11-19 14:42:30,USR-0028,2026-04-01 05:30:00
HIS-001052,OPP-00234,2,3,2025-11-20 15:15:46,USR-0028,2025-11-19 15:15:46
HIS-001053,OPP-00234,3,4,2025-11-23 07:03:17,USR-0028,2026-04-01 05:30:00
HIS-001054,OPP-00234,4,6,2025-12-05 22:20:48,USR-0028,2026-04-01 05:30:00
HIS-001055,OPP-00235,0,1,2025-11-04 11:29:41,USR-0028,2026-04-01 05:30:00
HIS-001056,OPP-00235,1,2,2025-11-06 03:26:37,USR-0028,2026-04-01 05:30:00
HIS-001057,OPP-00235,2,3,2025-11-06 10:14:12,USR-0028,2026-04-01 05:30:00
HIS-001058,OPP-00235,3,4,2025-11-09 02:13:00,USR-0028,2026-04-01 05:30:00
HIS-001059,OPP-00235,4,6,2025-11-10 20:44:46,USR-0028,2026-04-01 05:30:00
HIS-001060,OPP-00236,0,1,2025-12-23 01:41:15,USR-0029,2026-04-01 05:30:00
HIS-001061,OPP-00236,1,2,2026-01-09 22:21:27,USR-0029,2026-04-01 05:30:00
HIS-001062,OPP-00236,2,3,2026-01-10 14:28:57,USR-0029,2026-04-01 05:30:00
HIS-001063,OPP-00236,3,4,2026-01-16 04:49:08,USR-0029,2026-04-01 05:30:00
HIS-001064,OPP-00236,4,5,2026-01-21 05:59:06,USR-0029,2026-04-01 05:30:00
HIS-001065,OPP-00237,0,1,2026-01-30 11:12:09,USR-0032,2026-04-01 05:30:00
HIS-001066,OPP-00237,1,2,2026-02-11 11:37:21,USR-0032,2026-04-01 05:30:00
HIS-001067,OPP-00237,2,3,2026-02-19 19:44:56,USR-0032,2026-04-01 05:30:00
HIS-001068,OPP-00237,3,4,2026-02-24 23:23:46,USR-0032,2026-04-01 05:30:00
HIS-001069,OPP-00237,4,6,2026-03-10 06:35:21,USR-0032,2026-04-01 05:30:00
HIS-001070,OPP-00238,0,1,2026-01-27 12:46:50,USR-0029,2026-04-01 05:30:00
HIS-001071,OPP-00238,1,2,2026-02-10 11:35:20,USR-0029,2026-04-01 05:30:00
HIS-001072,OPP-00238,2,3,2026-02-11 15:26:00,USR-0029,2026-04-01 05:30:00
HIS-001073,OPP-00238,3,4,2026-02-21 18:08:45,USR-0029,2026-04-01 05:30:00
HIS-001074,OPP-00238,4,5,2026-03-06 15:08:37,USR-0029,2026-04-01 05:30:00
HIS-001075,OPP-00239,0,1,2025-10-19 03:19:53,USR-0035,2026-04-01 05:30:00
HIS-001076,OPP-00239,1,2,2025-10-31 09:07:55,USR-0035,2026-04-01 05:30:00
HIS-001077,OPP-00239,2,3,2025-11-09 15:39:59,USR-0035,2026-04-01 05:30:00
HIS-001078,OPP-00239,3,4,2025-11-13 11:14:09,USR-0035,2026-04-01 05:30:00
HIS-001079,OPP-00239,4,6,2025-12-23 04:52:20,USR-0035,2025-12-22 04:52:20
HIS-001080,OPP-00240,0,1,2026-03-09 14:28:58,USR-0029,2026-04-01 05:30:00
HIS-001081,OPP-00240,1,2,2026-03-23 23:54:20,USR-0029,2026-04-01 05:30:00
HIS-001082,OPP-00240,2,3,2026-03-25 19:06:12,USR-0029,2026-04-01 05:30:00
HIS-001083,OPP-00240,3,4,2026-03-29 05:47:52,USR-0029,2026-04-01 05:30:00
HIS-001084,OPP-00241,0,1,2025-12-19 13:12:58,USR-0034,2026-04-01 05:30:00
HIS-001085,OPP-00241,1,2,2026-01-01 09:51:04,USR-0034,2026-04-01 05:30:00
HIS-001086,OPP-00241,2,3,2026-01-04 17:53:16,USR-0034,2026-04-01 05:30:00
HIS-001087,OPP-00241,3,4,2026-02-09 15:14:18,USR-0034,2026-04-01 05:30:00
HIS-001088,OPP-00241,4,6,2026-02-23 00:29:48,USR-0034,2026-04-01 05:30:00
HIS-001089,OPP-00242,0,1,2025-12-02 06:35:26,USR-0030,2026-04-01 05:30:00
HIS-001090,OPP-00242,1,2,2026-03-02 13:18:29,USR-0030,2026-04-01 05:30:00
HIS-001091,OPP-00242,2,3,2026-03-08 04:25:35,USR-0030,2026-04-01 05:30:00
HIS-001092,OPP-00242,3,4,2026-03-16 16:23:06,USR-0030,2026-04-01 05:30:00
HIS-001093,OPP-00243,0,1,2026-03-10 00:48:51,USR-0025,2026-04-01 05:30:00
HIS-001094,OPP-00243,1,2,2026-03-16 16:52:23,USR-0025,2026-04-01 05:30:00
HIS-001095,OPP-00243,2,3,2026-03-27 15:58:54,USR-0025,2026-04-01 05:30:00
HIS-001096,OPP-00243,3,4,2026-03-31 09:20:03,USR-0025,2026-04-01 05:30:00
HIS-001097,OPP-00244,0,1,2026-03-30 02:18:02,USR-0036,2026-04-01 05:30:00
HIS-001098,OPP-00245,0,1,2025-12-03 21:29:16,USR-0033,2026-04-01 05:30:00
HIS-001099,OPP-00245,1,2,2026-01-14 08:48:43,USR-0033,2026-04-01 05:30:00
HIS-001100,OPP-00245,2,3,2026-01-20 07:49:57,USR-0033,2026-04-01 05:30:00
HIS-001101,OPP-00245,3,4,2026-01-23 07:31:34,USR-0033,2026-04-01 05:30:00
HIS-001102,OPP-00245,4,5,2026-01-25 10:56:27,USR-0033,2026-04-01 05:30:00
HIS-001103,OPP-00246,0,1,2026-01-24 19:42:42,USR-0028,2026-04-01 05:30:00
HIS-001104,OPP-00246,1,2,2026-02-08 18:24:31,USR-0028,2026-04-01 05:30:00
HIS-001105,OPP-00246,2,3,2026-02-14 08:37:42,USR-0028,2026-02-13 08:37:42
HIS-001106,OPP-00246,3,4,2026-02-19 01:52:23,USR-0028,2026-04-01 05:30:00
HIS-001107,OPP-00246,4,6,2026-03-02 19:10:57,USR-0028,2026-04-01 05:30:00
HIS-001108,OPP-00247,0,1,2026-01-22 10:21:41,USR-0025,2026-04-01 05:30:00
HIS-001109,OPP-00247,1,2,2026-02-04 09:15:41,USR-0025,2026-04-01 05:30:00
HIS-001110,OPP-00247,2,3,2026-02-17 12:49:01,USR-0025,2026-04-01 05:30:00
HIS-001111,OPP-00247,3,4,2026-02-24 08:01:01,USR-0025,2026-04-01 05:30:00
HIS-001112,OPP-00247,4,5,2026-02-25 05:26:24,USR-0025,2026-04-01 05:30:00
HIS-001113,OPP-00248,0,1,2026-01-15 19:12:46,USR-0028,2026-04-01 05:30:00
HIS-001114,OPP-00248,1,2,2026-02-04 07:07:08,USR-0028,2026-04-01 05:30:00
HIS-001115,OPP-00248,2,3,2026-02-07 07:18:57,USR-0028,2026-04-01 05:30:00
HIS-001116,OPP-00248,3,4,2026-02-20 13:25:44,USR-0028,2026-02-19 13:25:44
HIS-001117,OPP-00248,4,6,2026-02-26 11:16:17,USR-0028,2026-04-01 05:30:00
HIS-001118,OPP-00249,0,1,2026-02-08 02:39:31,USR-0026,2026-04-01 05:30:00
HIS-001119,OPP-00249,1,2,2026-02-21 19:32:35,USR-0026,2026-04-01 05:30:00
HIS-001120,OPP-00249,2,3,2026-02-27 10:15:59,USR-0026,2026-04-01 05:30:00
HIS-001121,OPP-00249,3,4,2026-03-05 20:20:49,USR-0026,2026-04-01 05:30:00
HIS-001122,OPP-00249,4,6,2026-03-12 14:31:33,USR-0026,2026-04-01 05:30:00
HIS-001123,OPP-00250,0,1,2025-12-26 11:48:52,USR-0035,2026-04-01 05:30:00
HIS-001124,OPP-00250,1,2,2026-02-23 05:26:04,USR-0035,2026-04-01 05:30:00
HIS-001125,OPP-00250,2,3,2026-02-25 05:52:24,USR-0035,2026-04-01 05:30:00
HIS-001126,OPP-00251,0,1,2025-12-08 12:45:37,USR-0025,2026-04-01 05:30:00
HIS-001127,OPP-00251,1,2,2025-12-13 00:54:49,USR-0025,2026-04-01 05:30:00
HIS-001128,OPP-00251,2,3,2025-12-14 05:23:17,USR-0025,2026-04-01 05:30:00
HIS-001129,OPP-00251,3,4,2025-12-18 12:18:26,USR-0025,2026-04-01 05:30:00
HIS-001130,OPP-00251,4,6,2025-12-20 10:27:56,USR-0025,2026-04-01 05:30:00
HIS-001131,OPP-00252,0,1,2026-03-06 05:58:33,USR-0028,2026-04-01 05:30:00
HIS-001132,OPP-00252,1,2,2026-03-23 13:05:56,USR-0028,2026-04-01 05:30:00
HIS-001133,OPP-00252,2,3,2026-03-24 06:43:19,USR-0028,2026-04-01 05:30:00
HIS-001134,OPP-00252,3,4,2026-03-25 00:28:38,USR-0028,2026-04-01 05:30:00
HIS-001135,OPP-00252,4,6,2026-03-28 15:15:53,USR-0028,2026-04-01 05:30:00
HIS-001136,OPP-00253,0,1,2025-10-21 22:11:11,USR-0025,2026-04-01 05:30:00
HIS-001137,OPP-00253,1,2,2025-11-10 02:41:04,USR-0025,2025-11-09 02:41:04
HIS-001138,OPP-00253,2,3,2025-11-10 18:22:29,USR-0025,2026-04-01 05:30:00
HIS-001139,OPP-00253,3,4,2025-11-24 14:57:25,USR-0025,2026-04-01 05:30:00
HIS-001140,OPP-00253,4,6,2025-11-24 17:27:24,USR-0025,2026-04-01 05:30:00
HIS-001141,OPP-00254,0,1,2025-11-24 18:32:16,USR-0024,2026-04-01 05:30:00
HIS-001142,OPP-00254,1,2,2025-12-11 04:26:49,USR-0024,2026-04-01 05:30:00
HIS-001143,OPP-00254,2,3,2025-12-13 13:36:09,USR-0024,2026-04-01 05:30:00
HIS-001144,OPP-00254,3,4,2025-12-16 15:09:26,USR-0024,2026-04-01 05:30:00
HIS-001145,OPP-00254,4,5,2025-12-20 12:50:09,USR-0024,2026-04-01 05:30:00
HIS-001146,OPP-00255,0,1,2026-02-25 19:42:33,USR-0030,2026-04-01 05:30:00
HIS-001147,OPP-00255,1,2,2026-03-30 03:28:54,USR-0030,2026-04-01 05:30:00
HIS-001148,OPP-00256,0,1,2025-12-13 10:26:23,USR-0023,2026-04-01 05:30:00
HIS-001149,OPP-00256,1,2,2025-12-30 13:00:48,USR-0023,2026-04-01 05:30:00
HIS-001150,OPP-00256,2,3,2026-01-03 02:55:47,USR-0023,2026-04-01 05:30:00
HIS-001151,OPP-00256,3,4,2026-01-10 17:21:45,USR-0023,2026-04-01 05:30:00
HIS-001152,OPP-00256,4,6,2026-01-12 07:19:11,USR-0023,2026-04-01 05:30:00
HIS-001153,OPP-00257,0,1,2025-10-01 19:01:01,USR-0023,2026-04-01 05:30:00
HIS-001154,OPP-00257,1,2,2025-10-14 13:10:49,USR-0023,2026-04-01 05:30:00
HIS-001155,OPP-00257,2,3,2025-10-24 04:36:27,USR-0023,2026-04-01 05:30:00
HIS-001156,OPP-00257,3,4,2025-10-29 12:49:13,USR-0023,2026-04-01 05:30:00
HIS-001157,OPP-00257,4,6,2025-11-04 11:58:36,USR-0023,2026-04-01 05:30:00
HIS-001158,OPP-00258,0,1,2026-02-15 12:34:56,USR-0025,2026-04-01 05:30:00
HIS-001159,OPP-00258,1,2,2026-03-09 10:55:11,USR-0025,2026-04-01 05:30:00
HIS-001160,OPP-00258,2,3,2026-03-13 13:28:21,USR-0025,2026-04-01 05:30:00
HIS-001161,OPP-00258,3,4,2026-03-14 08:21:43,USR-0025,2026-03-13 08:21:43
HIS-001162,OPP-00258,4,6,2026-03-15 03:01:58,USR-0025,2026-03-14 03:01:58
HIS-001163,OPP-00259,0,1,2026-03-24 13:18:30,USR-0033,2026-03-23 13:18:30
HIS-001164,OPP-00260,0,1,2026-01-30 20:37:20,USR-0033,2026-04-01 05:30:00
HIS-001165,OPP-00260,1,2,2026-03-24 13:42:42,USR-0033,2026-04-01 05:30:00
HIS-001166,OPP-00261,0,1,2025-10-01 03:04:26,USR-0025,2026-04-01 05:30:00
HIS-001167,OPP-00261,1,2,2025-10-03 18:13:14,USR-0025,2026-04-01 05:30:00
HIS-001168,OPP-00261,2,3,2025-10-08 13:25:15,USR-0025,2026-04-01 05:30:00
HIS-001169,OPP-00261,3,4,2025-10-08 20:21:10,USR-0025,2026-04-01 05:30:00
HIS-001170,OPP-00261,4,6,2025-10-16 22:50:43,USR-0025,2026-04-01 05:30:00
HIS-001171,OPP-00262,0,1,2026-01-10 22:28:11,USR-0029,2026-04-01 05:30:00
HIS-001172,OPP-00262,1,2,2026-01-19 17:11:24,USR-0029,2026-04-01 05:30:00
HIS-001173,OPP-00262,2,3,2026-02-02 09:58:13,USR-0029,2026-04-01 05:30:00
HIS-001174,OPP-00262,3,4,2026-02-06 17:41:23,USR-0029,2026-04-01 05:30:00
HIS-001175,OPP-00262,4,5,2026-02-13 19:42:32,USR-0029,2026-04-01 05:30:00
HIS-001176,OPP-00263,0,1,2026-03-25 06:23:27,USR-0023,2026-04-01 05:30:00
HIS-001177,OPP-00264,0,1,2025-12-13 05:58:34,USR-0033,2026-04-01 05:30:00
HIS-001178,OPP-00264,1,2,2025-12-30 02:38:12,USR-0033,2026-04-01 05:30:00
HIS-001179,OPP-00264,2,3,2026-01-13 09:19:21,USR-0033,2026-01-12 09:19:21
HIS-001180,OPP-00264,3,4,2026-01-19 23:46:24,USR-0033,2026-04-01 05:30:00
HIS-001181,OPP-00264,4,6,2026-01-31 07:20:12,USR-0033,2026-04-01 05:30:00
HIS-001182,OPP-00265,0,1,2025-10-31 18:32:46,USR-0026,2026-04-01 05:30:00
HIS-001183,OPP-00265,1,2,2025-11-09 00:55:04,USR-0026,2026-04-01 05:30:00
HIS-001184,OPP-00265,2,3,2025-11-15 07:23:25,USR-0026,2026-04-01 05:30:00
HIS-001185,OPP-00265,3,4,2025-11-17 12:01:12,USR-0026,2026-04-01 05:30:00
HIS-001186,OPP-00265,4,5,2025-11-18 23:27:35,USR-0026,2026-04-01 05:30:00
HIS-001187,OPP-00266,0,1,2025-10-09 23:52:48,USR-0026,2026-04-01 05:30:00
HIS-001188,OPP-00266,1,2,2025-10-27 13:01:56,USR-0026,2026-04-01 05:30:00
HIS-001189,OPP-00266,2,3,2025-11-24 13:14:46,USR-0026,2026-04-01 05:30:00
HIS-001190,OPP-00266,3,4,2025-11-29 11:45:33,USR-0026,2026-04-01 05:30:00
HIS-001191,OPP-00266,4,5,2025-12-08 17:25:00,USR-0026,2026-04-01 05:30:00
HIS-001192,OPP-00267,0,1,2026-01-05 23:58:07,USR-0028,2026-04-01 05:30:00
HIS-001193,OPP-00267,1,2,2026-01-15 06:24:53,USR-0028,2026-04-01 05:30:00
HIS-001194,OPP-00267,2,3,2026-01-18 19:13:45,USR-0028,2026-04-01 05:30:00
HIS-001195,OPP-00267,3,4,2026-02-03 10:01:56,USR-0028,2026-04-01 05:30:00
HIS-001196,OPP-00267,4,6,2026-02-04 00:00:31,USR-0028,2026-04-01 05:30:00
HIS-001197,OPP-00268,0,1,2025-10-05 18:15:07,USR-0028,2026-04-01 05:30:00
HIS-001198,OPP-00268,1,2,2025-10-14 06:02:44,USR-0028,2025-10-13 06:02:44
HIS-001199,OPP-00268,2,3,2025-10-17 09:38:36,USR-0028,2026-04-01 05:30:00
HIS-001200,OPP-00268,3,4,2025-10-18 20:25:36,USR-0028,2025-10-17 20:25:36
HIS-001201,OPP-00268,4,6,2025-10-24 00:58:36,USR-0028,2026-04-01 05:30:00
HIS-001202,OPP-00269,0,1,2025-12-08 02:58:11,USR-0035,2026-04-01 05:30:00
HIS-001203,OPP-00269,1,2,2026-01-02 21:06:39,USR-0035,2026-04-01 05:30:00
HIS-001204,OPP-00269,2,3,2026-01-09 17:15:53,USR-0035,2026-04-01 05:30:00
HIS-001205,OPP-00269,3,4,2026-01-18 21:27:31,USR-0035,2026-04-01 05:30:00
HIS-001206,OPP-00269,4,6,2026-01-19 12:06:09,USR-0035,2026-01-18 12:06:09
HIS-001207,OPP-00270,0,1,2026-02-21 12:24:37,USR-0026,2026-04-01 05:30:00
HIS-001208,OPP-00270,1,2,2026-02-27 11:09:18,USR-0026,2026-04-01 05:30:00
HIS-001209,OPP-00270,2,3,2026-02-28 14:06:52,USR-0026,2026-04-01 05:30:00
HIS-001210,OPP-00270,3,4,2026-03-01 13:43:01,USR-0026,2026-04-01 05:30:00
HIS-001211,OPP-00270,4,6,2026-03-09 07:16:58,USR-0026,2026-04-01 05:30:00
HIS-001212,OPP-00271,0,1,2025-11-24 01:49:57,USR-0034,2026-04-01 05:30:00
HIS-001213,OPP-00271,1,2,2026-01-18 04:12:49,USR-0034,2026-01-17 04:12:49
HIS-001214,OPP-00271,2,3,2026-01-18 16:25:41,USR-0034,2026-04-01 05:30:00
HIS-001215,OPP-00271,3,4,2026-01-26 03:48:32,USR-0034,2026-04-01 05:30:00
HIS-001216,OPP-00271,4,6,2026-01-29 02:14:26,USR-0034,2026-04-01 05:30:00
HIS-001217,OPP-00272,0,1,2026-01-07 06:44:54,USR-0023,2026-04-01 05:30:00
HIS-001218,OPP-00272,1,2,2026-01-08 10:30:06,USR-0023,2026-04-01 05:30:00
HIS-001219,OPP-00272,2,3,2026-01-21 12:26:14,USR-0023,2026-04-01 05:30:00
HIS-001220,OPP-00272,3,4,2026-01-27 04:59:26,USR-0023,2026-04-01 05:30:00
HIS-001221,OPP-00272,4,6,2026-02-04 16:00:52,USR-0023,2026-04-01 05:30:00
HIS-001222,OPP-00273,0,1,2026-02-21 03:37:24,USR-0034,2026-04-01 05:30:00
HIS-001223,OPP-00273,1,2,2026-03-03 20:56:26,USR-0034,2026-04-01 05:30:00
HIS-001224,OPP-00273,2,3,2026-03-08 00:44:03,USR-0034,2026-04-01 05:30:00
HIS-001225,OPP-00273,3,4,2026-03-16 03:03:14,USR-0034,2026-04-01 05:30:00
HIS-001226,OPP-00273,4,6,2026-03-29 17:17:43,USR-0034,2026-04-01 05:30:00
HIS-001227,OPP-00274,0,1,2026-01-09 00:50:21,USR-0035,2026-01-08 00:50:21
HIS-001228,OPP-00274,1,2,2026-03-08 03:52:29,USR-0035,2026-04-01 05:30:00
HIS-001229,OPP-00274,2,3,2026-03-18 00:54:18,USR-0035,2026-04-01 05:30:00
HIS-001230,OPP-00274,3,4,2026-03-23 12:36:53,USR-0035,2026-04-01 05:30:00
HIS-001231,OPP-00275,0,1,2025-11-09 11:15:42,USR-0025,2026-04-01 05:30:00
HIS-001232,OPP-00275,1,2,2025-11-17 23:36:51,USR-0025,2026-04-01 05:30:00
HIS-001233,OPP-00275,2,3,2025-11-20 17:10:13,USR-0025,2026-04-01 05:30:00
HIS-001234,OPP-00275,3,4,2025-11-23 18:33:06,USR-0025,2026-04-01 05:30:00
HIS-001235,OPP-00275,4,6,2025-11-24 13:28:34,USR-0025,2026-04-01 05:30:00
HIS-001236,OPP-00276,0,1,2025-12-25 19:39:54,USR-0023,2026-04-01 05:30:00
HIS-001237,OPP-00276,1,2,2026-01-13 01:41:30,USR-0023,2026-04-01 05:30:00
HIS-001238,OPP-00276,2,3,2026-01-14 23:15:37,USR-0023,2026-04-01 05:30:00
HIS-001239,OPP-00276,3,4,2026-01-18 16:48:25,USR-0023,2026-04-01 05:30:00
HIS-001240,OPP-00276,4,6,2026-01-21 14:59:45,USR-0023,2026-04-01 05:30:00
HIS-001241,OPP-00277,0,1,2026-03-29 13:18:24,USR-0034,2026-04-01 05:30:00
HIS-001242,OPP-00278,0,1,2025-11-11 01:39:32,USR-0024,2026-04-01 05:30:00
HIS-001243,OPP-00278,1,2,2025-11-18 22:26:37,USR-0024,2026-04-01 05:30:00
HIS-001244,OPP-00278,2,3,2025-11-21 00:35:33,USR-0024,2026-04-01 05:30:00
HIS-001245,OPP-00278,3,4,2025-11-27 07:19:56,USR-0024,2026-04-01 05:30:00
HIS-001246,OPP-00278,4,5,2025-11-29 18:52:47,USR-0024,2026-04-01 05:30:00
HIS-001247,OPP-00279,0,1,2025-09-10 15:23:51,USR-0028,2026-04-01 05:30:00
HIS-001248,OPP-00279,1,2,2025-09-18 15:05:06,USR-0028,2026-04-01 05:30:00
HIS-001249,OPP-00279,2,3,2025-09-19 10:22:18,USR-0028,2026-04-01 05:30:00
HIS-001250,OPP-00279,3,4,2025-09-23 15:19:22,USR-0028,2026-04-01 05:30:00
HIS-001251,OPP-00279,4,6,2025-09-25 11:38:33,USR-0028,2026-04-01 05:30:00
HIS-001252,OPP-00280,0,1,2026-03-24 08:28:45,USR-0028,2026-04-01 05:30:00
HIS-001253,OPP-00280,1,2,2026-03-28 08:03:19,USR-0028,2026-04-01 05:30:00
HIS-001254,OPP-00280,2,3,2026-03-29 23:07:57,USR-0028,2026-04-01 05:30:00
HIS-001255,OPP-00280,3,4,2026-03-30 05:32:45,USR-0028,2026-04-01 05:30:00
HIS-001256,OPP-00281,0,1,2026-01-04 22:11:57,USR-0023,2026-04-01 05:30:00
HIS-001257,OPP-00281,1,2,2026-01-11 11:58:27,USR-0023,2026-04-01 05:30:00
HIS-001258,OPP-00281,2,3,2026-01-16 13:50:54,USR-0023,2026-04-01 05:30:00
HIS-001259,OPP-00281,3,4,2026-01-22 01:25:36,USR-0023,2026-04-01 05:30:00
HIS-001260,OPP-00281,4,6,2026-01-27 15:12:05,USR-0023,2026-01-26 15:12:05
HIS-001261,OPP-00282,0,1,2025-12-26 08:12:54,USR-0023,2026-04-01 05:30:00
HIS-001262,OPP-00282,1,2,2026-01-05 05:30:19,USR-0023,2026-04-01 05:30:00
HIS-001263,OPP-00282,2,3,2026-01-07 20:46:59,USR-0023,2026-04-01 05:30:00
HIS-001264,OPP-00282,3,4,2026-01-12 00:12:49,USR-0023,2026-04-01 05:30:00
HIS-001265,OPP-00282,4,5,2026-01-12 01:46:04,USR-0023,2026-04-01 05:30:00
HIS-001266,OPP-00283,0,1,2025-12-04 10:11:03,USR-0036,2026-04-01 05:30:00
HIS-001267,OPP-00283,1,2,2026-01-09 22:07:57,USR-0036,2026-01-08 22:07:57
HIS-001268,OPP-00283,2,3,2026-01-10 13:37:07,USR-0036,2026-04-01 05:30:00
HIS-001269,OPP-00283,3,4,2026-01-16 11:51:13,USR-0036,2026-04-01 05:30:00
HIS-001270,OPP-00283,4,6,2026-01-17 17:32:56,USR-0036,2026-04-01 05:30:00
HIS-001271,OPP-00284,0,1,2026-02-25 18:50:22,USR-0029,2026-04-01 05:30:00
HIS-001272,OPP-00284,1,2,2026-03-11 05:13:46,USR-0029,2026-04-01 05:30:00
HIS-001273,OPP-00284,2,3,2026-03-14 03:52:36,USR-0029,2026-04-01 05:30:00
HIS-001274,OPP-00284,3,4,2026-03-18 08:22:54,USR-0029,2026-04-01 05:30:00
HIS-001275,OPP-00284,4,5,2026-03-22 21:58:42,USR-0029,2026-04-01 05:30:00
HIS-001276,OPP-00285,0,1,2025-12-03 20:51:18,USR-0023,2026-04-01 05:30:00
HIS-001277,OPP-00285,1,2,2025-12-06 03:57:45,USR-0023,2026-04-01 05:30:00
HIS-001278,OPP-00285,2,3,2025-12-16 06:40:36,USR-0023,2026-04-01 05:30:00
